252;170;52
253;188;177
254;183;176
255;198;2
256;98;53
257;132;134
258;37;79
259;113;177
260;170;64
261;99;31
262;18;26
263;65;167
264;39;177
265;200;160
266;172;181
267;136;152
268;176;93
269;32;121
270;122;91
271;99;120
272;48;141
273;67;148
274;105;97
275;126;148
276;63;28
277;188;122
278;86;90
279;189;121
280;112;76
281;67;54
282;96;43
283;15;124
284;174;20
285;86;16
286;167;35
287;101;90
288;58;8
289;184;130
290;120;70
291;192;158
292;168;41
293;18;174
294;164;39
295;20;83
296;76;194
297;122;185
298;163;55
299;145;169
300;25;161
301;68;108
302;90;158
303;166;5
304;153;69
305;128;16
306;137;131
307;177;82
308;92;111
309;103;50
310;98;137
311;43;90
312;60;20
313;182;112
314;127;141
315;189;197
316;168;115
317;22;61
318;20;119
319;134;166
320;25;74
321;27;120
322;100;54
323;97;168
324;114;16
325;5;99
326;98;48
327;142;83
328;163;40
329;43;149
330;139;160
331;40;125
332;112;46
333;198;42
334;71;157
335;101;106
336;130;37
337;61;154
338;168;25
339;76;183
340;69;109
341;54;63
342;176;81
343;83;13
344;63;138
345;168;64
346;160;171
347;186;105
348;79;106
349;71;125
350;21;163
351;53;36
352;152;48
353;81;119
354;167;121
355;149;175
356;101;34
357;53;7
358;48;174
359;178;3
360;56;4
361;89;16
362;39;186
363;34;58
364;195;107
365;117;44
366;52;67
367;63;27
368;131;118
369;183;194
370;58;191
371;7;46
372;40;198
373;60;82
374;107;15
375;163;18
376;84;69
377;134;23
378;21;46
379;170;94
380;12;91
381;120;140
382;92;150
383;170;34
384;184;154
385;12;50
386;184;182
387;135;11
388;143;83
389;187;158
390;97;91
391;131;77
392;155;150
393;156;110
394;24;29
395;146;87
396;79;129
397;113;122
398;0;66
399;132;156
400;172;5
401;137;70
402;83;147
403;45;65
404;48;94
405;199;107
406;182;71
407;112;158
408;115;192
409;4;188
410;28;165
411;145;129
412;28;41
413;27;85
414;27;73
415;162;162
416;157;151
417;112;133
418;144;21
419;117;167
420;181;50
421;17;152
422;93;21
423;189;107
424;178;51
425;195;191
426;197;186
427;120;122
428;99;154
429;85;184
430;148;135
431;165;103
432;11;94
433;70;156
434;124;39
435;8;152
436;154;156
437;194;150
438;55;61
439;65;36
440;100;161
441;89;110
442;173;116
443;77;7
444;111;32
445;133;22
446;95;97
447;73;51
448;4;70
449;170;105
450;79;75
451;24;150
452;178;184
453;64;42
454;48;2
455;14;168
456;57;27
457;151;12
458;146;155
459;75;172
460;146;86
461;48;174
462;68;26
463;23;160
464;182;138
465;169;89
466;22;3
467;125;194
468;52;126
469;137;23
470;191;105
471;2;45
472;136;47
473;87;154
474;182;57
475;97;168
476;72;166
477;34;133
478;119;63
479;24;140
480;116;61
481;126;100
482;17;0
483;72;168
484;86;157
485;16;107
486;38;128
487;183;123
488;25;72
489;108;132
490;40;109
491;100;146
492;148;160
493;144;159
494;47;48
495;47;51
496;149;18
497;121;109
498;144;43
499;138;59
500;31;200
501;7;132
502;120;191
503;196;82
504;44;170
505;171;47
506;188;33
507;22;13
508;72;175
509;3;193
510;38;138
511;159;122
512;2;132
513;120;37
514;192;4
515;49;173
516;183;150
517;127;13
518;9;87
519;106;171
520;46;13
521;46;151
522;171;88
523;195;5
524;134;82
525;131;45
526;181;14
527;105;77
528;114;149
529;163;40
530;72;10
531;69;76
532;37;68
533;188;178
534;179;33
535;195;44
536;128;172
537;193;146
538;17;115
539;152;54
540;132;179
541;118;81
542;18;51
543;179;153
544;24;57
545;103;19
546;113;137
547;171;32
548;194;192
549;66;74
550;175;120
551;182;161
552;93;127
553;188;10
554;135;95
555;144;195
556;152;30
557;180;143
558;112;132
559;199;176
560;185;161
561;168;47
562;101;64
563;196;127
564;157;60
565;54;156
566;71;5
567;110;69
568;119;175
569;17;49
570;187;65
571;121;6
572;8;32
573;16;169
574;154;102
575;75;99
576;38;7
577;11;98
578;140;84
579;15;149
580;46;32
581;98;119
582;190;129
583;79;11
584;117;2
585;190;32
586;164;101
587;134;86
588;94;113
589;186;85
590;82;68
591;40;159
592;80;149
593;195;150
594;70;191
595;66;175
596;68;140
597;112;92
598;105;128
599;99;97
600;55;118
