328;13;63
329;198;147
330;155;187
331;112;85
332;179;25
333;179;88
334;124;48
335;40;67
336;97;100
337;2;199
338;148;126
339;40;135
340;8;127
341;134;194
342;105;113
343;192;108
344;22;173
345;144;161
346;17;193
347;40;21
348;102;67
349;175;173
350;12;60
351;40;136
352;132;198
353;127;60
354;3;197
355;67;181
356;28;119
357;65;4
358;66;174
359;188;39
360;105;33
361;81;156
362;102;182
363;97;9
364;50;65
365;188;35
366;23;189
367;99;13
368;38;99
369;130;162
370;162;59
371;66;193
372;193;68
373;145;194
374;189;34
375;30;121
376;38;104
377;27;145
378;23;92
379;46;77
380;49;54
381;56;168
382;129;100
383;48;64
384;136;54
385;36;9
386;43;166
387;196;93
388;40;46
389;38;5
390;190;176
391;66;138
392;77;93
393;19;16
394;110;76
395;72;167
396;90;37
397;155;18
398;57;10
399;169;1
400;52;144
401;192;45
402;8;185
403;92;137
404;135;24
405;94;128
406;77;111
407;65;11
408;177;200
409;101;156
410;111;100
411;19;103
412;185;11
413;192;36
414;54;93
415;144;159
416;11;167
417;170;181
418;3;66
419;72;44
420;69;147
421;41;115
422;97;111
423;35;9
424;50;178
425;80;186
426;51;134
427;33;119
428;104;127
429;95;2
430;148;12
431;140;173
432;75;82
433;175;46
434;8;54
435;130;164
436;130;3
437;16;167
438;43;31
439;118;124
440;35;81
441;131;33
442;17;82
443;63;56
444;103;117
445;23;15
446;129;94
447;196;162
448;112;157
449;29;8
450;37;108
451;30;105
452;64;22
453;170;53
454;165;196
455;61;45
456;173;79
457;15;32
458;62;132
459;79;66
460;4;72
461;176;135
462;55;105
463;177;149
464;112;80
465;159;146
466;60;29
467;181;33
468;103;67
469;154;34
470;114;148
471;152;25
472;3;187
473;5;94
474;108;131
475;74;44
476;103;151
477;35;28
478;163;65
479;176;17
480;22;155
481;137;29
482;45;124
483;59;15
484;183;176
485;56;191
486;73;140
487;68;145
488;169;85
489;109;99
490;157;159
491;184;167
492;15;90
493;48;117
494;194;162
495;189;4
496;145;124
497;80;94
498;111;145
499;129;26
500;77;91
501;13;54
502;8;166
503;76;23
504;154;131
505;10;38
506;50;35
507;151;73
508;144;47
509;130;165
510;97;112
511;16;97
512;55;76
513;35;24
514;107;181
515;155;48
516;82;189
517;39;41
518;108;84
519;148;28
520;166;161
521;172;194
522;160;57
523;192;173
524;94;29
525;19;81
526;106;78
527;88;114
528;150;64
529;79;178
530;46;89
531;183;27
532;78;60
533;26;93
534;15;107
535;182;32
536;82;181
537;11;162
538;157;39
539;126;21
540;184;36
541;159;77
542;33;19
543;26;36
544;199;12
545;200;122
546;4;190
547;19;1
548;24;56
549;105;189
550;171;200
551;198;26
552;174;2
553;12;20
554;194;18
555;15;184
556;51;80
557;14;164
558;29;159
559;26;125
560;31;160
561;16;179
562;157;30
563;73;123
564;173;158
565;5;176
566;184;37
567;67;24
568;150;121
569;76;170
570;153;76
571;185;47
572;39;87
573;43;177
574;116;35
575;12;65
576;74;52
577;193;68
578;131;135
579;80;94
580;11;23
581;67;68
582;121;142
583;85;140
584;45;145
585;102;34
586;159;103
587;28;189
588;76;84
589;91;178
590;109;32
591;26;28
592;107;185
593;113;77
594;17;144
595;44;99
596;79;127
597;1;84
598;184;92
599;47;84
600;67;80
601;16;73
602;99;184
603;31;93
604;37;126
605;82;74
606;13;132
607;145;56
608;173;200
609;166;187
610;199;60
611;59;154
612;138;3
613;185;195
614;42;67
615;14;20
616;63;92
617;147;43
618;61;120
619;172;198
620;85;123
621;168;102
622;72;11
623;120;142
624;20;46
625;172;96
626;55;160
627;37;93
628;196;47
629;174;188
630;149;109
631;177;143
632;86;116
633;198;113
634;87;170
635;146;71
636;90;156
637;171;41
638;155;41
639;101;149
640;118;184
641;88;10
642;69;20
643;162;41
644;150;142
645;152;103
646;87;137
647;30;38
648;9;88
649;20;155
650;32;71
651;193;168
652;76;120
653;154;161
654;188;42
655;58;35
656;58;103
657;82;62
658;200;106
659;21;3
660;81;2
661;23;38
662;192;39
663;58;67
664;6;122
665;66;140
666;138;194
667;119;42
668;26;102
669;68;168
670;188;23
671;55;62
672;130;45
673;9;91
674;45;76
675;71;160
676;43;52
677;160;90
678;108;182
679;69;0
680;34;128
681;164;73
682;22;31
683;36;23
684;106;121
685;180;166
686;162;189
687;104;193
688;187;24
689;13;3
690;161;58
691;98;3
692;167;185
693;58;143
694;87;188
695;94;20
696;73;106
697;43;68
698;93;128
699;56;41
700;112;20
701;194;9
702;61;49
703;111;132
704;101;84
705;122;29
706;191;121
707;71;11
708;135;102
709;179;70
710;63;66
711;199;124
712;58;182
713;156;99
714;156;141
715;48;132
716;46;59
717;181;67
718;188;5
719;128;57
720;3;149
721;162;132
722;8;165
723;153;125
724;176;130
725;180;144
726;149;169
727;67;137
728;25;1
729;145;170
730;52;64
731;104;84
732;10;21
733;173;161
734;194;182
735;136;20
736;200;69
737;0;181
738;164;119
739;35;61
740;2;31
741;199;87
742;94;173
743;127;31
744;47;63
745;125;131
746;134;15
747;110;39
748;160;8
749;120;134
750;18;158
751;105;68
752;180;11
753;103;191
754;9;135
755;25;8
756;131;33
757;157;36
758;126;136
759;61;159
760;41;187
761;184;13
762;122;5
763;120;186
764;189;192
765;100;178
766;48;104
767;13;36
768;51;56
769;90;154
770;20;178
771;72;187
772;194;150
773;40;102
774;52;70
775;61;65
776;88;97
777;76;185
778;29;38
779;21;115
780;85;180
781;137;114
782;176;36
783;184;59
784;121;69
785;57;38
786;4;108
787;127;183
788;43;129
789;129;65
790;13;70
791;46;33
792;10;104
793;199;9
794;74;154
795;111;145
796;152;130
797;104;156
798;184;57
799;170;16
800;116;20
801;76;195
802;124;39
803;54;190
804;129;107
805;54;167
806;101;114
807;157;49
808;133;37
809;188;171
810;73;62
811;109;28
812;184;144
813;7;176
814;14;16
815;84;9
816;176;192
817;117;158
818;25;94
819;50;189
820;50;152
821;86;38
822;105;169
823;99;9
824;175;92
825;118;180
826;165;11
827;5;50
828;162;152
829;149;11
830;132;101
831;137;140
832;150;191
833;163;44
834;54;30
835;23;58
836;62;68
837;57;106
838;51;143
839;183;112
840;115;76
841;128;8
842;132;116
843;24;163
844;81;135
845;175;105
846;52;191
847;47;77
848;186;52
849;95;144
850;7;175
851;75;184
852;98;36
853;192;2
854;107;42
855;180;51
856;41;46
857;48;138
858;172;177
859;105;188
860;6;56
861;139;168
862;128;36
863;73;130
864;3;3
865;193;167
866;70;79
867;93;133
868;120;46
869;48;18
870;127;95
871;42;80
872;107;162
873;109;38
874;105;111
875;159;126
876;16;86
877;121;180
878;12;121
879;58;135
880;197;139
881;10;98
882;170;53
883;90;12
884;59;21
885;41;105
886;65;129
887;66;16
888;0;181
889;30;74
890;69;44
891;191;64
892;143;12
893;126;20
894;102;103
895;42;104
896;116;115
897;169;196
898;57;77
899;153;122
900;80;111
901;128;49
902;120;108
903;179;88
904;81;66
905;86;182
906;0;55
907;17;107
908;200;166
909;47;7
910;199;10
911;108;24
912;123;163
913;16;83
914;96;179
915;48;10
916;99;144
917;76;123
918;69;19
919;191;145
920;116;187
921;61;169
922;11;40
923;154;185
924;154;162
925;15;153
926;121;121
927;4;187
928;38;14
929;114;40
930;161;36
931;188;0
932;94;114
933;155;76
934;104;65
935;107;159
936;198;0
937;1;72
938;102;180
939;8;48
940;158;53
941;3;90
942;199;24
943;65;106
944;83;139
945;141;30
946;18;184
947;65;156
948;184;165
949;76;58
950;136;185
951;36;84
952;137;199
953;6;76
954;163;59
955;121;17
956;198;160
957;142;83
958;71;183
959;60;186
960;172;56
961;75;2
962;48;188
963;161;119
964;80;146
965;81;144
966;133;149
967;69;122
968;29;156
969;15;28
970;9;160
971;68;1
972;90;168
973;154;39
974;149;42
975;131;185
976;151;79
977;189;12
978;77;83
979;181;78
980;187;176
981;53;143
982;172;95
983;47;26
984;172;155
985;35;185
986;164;88
987;9;149
988;114;31
989;118;92
990;90;183
991;3;75
992;42;3
993;51;29
994;98;21
995;21;74
996;174;176
997;63;66
998;90;169
999;164;173
1000;196;83
